tt0033563	5	nm0082884	actor	\N	["The Ringmaster"]
tt0033563	6	nm0082884	actor	\N	["The Ringmaster"]
tt0033563	7	nm0088285	actor	\N	["Clown"]
tt0033563	8	nm0088285	actor	\N	["Clown"]
tt0033563	9	nm0158897	actor	\N	["Crows"]
tt0033563	10	nm0158897	actor	\N	["Crows"]
tt0033563	11	nm0249893	actor	\N	["Dandy Crow"]
tt0033563	12	nm0249893	actor	\N	["Dandy Crow"]
tt0033563	13	nm0271658	actress	\N	["The Elephant Matriarch"]
tt0033563	14	nm0271658	actress	\N	["The Elephant Matriarch"]
tt0033563	15	nm0271658	actress	\N	["Mrs. Jumbo"]
tt0033563	16	nm0271658	actress	\N	["Mrs. Jumbo"]
tt0033563	17	nm0303990	actress	\N	["Catty the Elephant"]
tt0033563	18	nm0303990	actress	\N	["Catty the Elephant"]
tt0033563	19	nm0390187	actor	\N	["Clown"]
tt0033563	20	nm0390187	actor	\N	["Clown"]
tt0033563	21	nm0404647	actor	\N	["Skinny"]
tt0033563	22	nm0404647	actor	\N	["Skinny"]
tt0033563	23	nm0035899	director	sequence director	\N
tt0033563	24	nm0272568	director	sequence director	\N
tt0033563	25	nm0414144	director	sequence director	\N
tt0033563	26	nm0455741	director	sequence director	\N
tt0033563	31	nm0161430	composer	\N	\N
tt0033563	32	nm0006337	composer	\N	\N
tt0033870	1	nm0000007	actor	\N	["Samuel Spade"]
tt0033870	2	nm0000802	actress	\N	["Brigid O'Shaughnessy"]
tt0033870	3	nm0313438	actress	\N	["Iva Archer"]
tt0033870	4	nm0000048	actor	\N	["Joel Cairo"]
tt0033870	5	nm0533692	actor	\N	["Lt. of Detectives Dundy"]
tt0033870	6	nm0665886	actress	\N	["Effie Perine"]
tt0033870	7	nm0002113	actor	\N	["Kasper Gutman"]
tt0033870	8	nm0000955	actor	\N	["Detective Tom Polhaus"]
tt0033870	9	nm0184578	actor	\N	["Miles Archer"]
tt0033870	10	nm0176879	actor	\N	["Wilmer Cook"]
tt0033870	11	nm0001379	director	\N	\N
tt0033870	14	nm0006037	composer	\N	\N
tt0034492	1	nm0017013	actor	\N	["Adolescent Bambi"]
tt0034492	2	nm0017013	actor	\N	["Adolescent Bambi"]
tt0034492	3	nm0018755	actor	\N	["Young Flower"]
tt0034492	4	nm0018755	actor	\N	["Young Flower"]
tt0034492	5	nm1027883	actress	\N	\N
tt0034492	6	nm1027883	actress	\N	\N
tt0034492	7	nm0066951	actor	\N	["Young Thumper"]
tt0034492	8	nm0066951	actor	\N	["Young Thumper"]
tt0034492	9	nm1028218	actress	\N	["Girl Bunny"]
